Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,MW,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
2013-09-11,29,41,3,1,0,6,8,20,8,0.7272727272727273,0.9090909090909092,11.0,4,5,0,0,0,0,0,0,0,0,-1.2727272727272727,0.0,-0.1818181818181818,-0.0909090909090909
2013-09-11,34,19,4,1,0,11,8,4,10,1.7272727272727273,1.2727272727272727,11.0,11,7,0,0,0,0,0,0,0,0,0.6363636363636364,-0.1818181818181818,0.4545454545454545,0.3636363636363636
2013-10-11,25,0,1,0,0,17,22,13,9,1.5454545454545454,2.272727272727273,11.0,10,13,0,0,0,0,0,0,0,0,0.3636363636363636,1.181818181818182,-0.7272727272727273,-0.2727272727272727
2013-10-11,36,24,1,0,0,7,28,22,11,0.3636363636363636,1.7272727272727273,11.0,3,9,0,0,1,0,0,0,0,0,-1.3636363636363635,1.5454545454545454,-1.3636363636363635,-0.5454545454545454
2013-11-23,0,34,2,0,0,22,15,10,5,2.083333333333333,1.8333333333333333,12.0,10,11,0,0,0,0,0,0,0,0,1.0,0.8333333333333334,0.25,-0.0833333333333333
2013-11-23,28,29,2,1,0,15,9,16,21,1.4166666666666667,0.9166666666666666,12.0,10,4,0,0,0,0,0,0,0,0,-0.0833333333333333,-1.0,0.5,0.5
2013-11-23,35,36,2,0,0,10,8,14,22,0.8333333333333334,0.5833333333333334,12.0,3,6,0,0,0,0,0,0,0,0,-0.3333333333333333,-1.1666666666666667,0.25,-0.25
2013-11-24,24,38,6,0,0,28,9,12,6,1.5833333333333333,1.6666666666666667,12.0,9,7,0,0,0,0,0,0,0,0,1.3333333333333333,0.25,-0.0833333333333333,0.1666666666666666
2013-11-30,16,35,4,0,0,17,12,13,14,1.6153846153846154,1.0,13.0,9,6,0,0,0,0,0,0,0,0,0.3076923076923077,-0.1538461538461538,0.6153846153846154,0.2307692307692307
2013-11-30,28,40,2,1,0,17,14,17,14,1.5384615384615383,1.1538461538461535,13.0,10,6,0,0,0,0,0,0,0,0,0.0,0.0,0.3846153846153846,0.3076923076923077
2013-11-30,29,14,1,0,0,10,7,23,21,0.8461538461538461,0.5384615384615384,13.0,4,4,0,0,0,0,0,0,1,0,-1.0,-1.0769230769230769,0.3076923076923077,0.0
2013-11-30,41,17,3,0,0,9,11,14,21,0.7692307692307693,0.7692307692307693,13.0,2,3,0,0,0,0,0,0,0,0,-0.3846153846153846,-0.7692307692307693,0.0,-0.0769230769230769
2013-01-12,12,34,3,1,0,21,15,10,7,1.8461538461538465,1.6923076923076923,13.0,10,8,0,0,0,0,0,0,0,0,0.8461538461538461,0.6153846153846154,0.1538461538461538,0.1538461538461538
2013-01-12,19,23,3,1,0,9,24,15,13,1.0769230769230769,1.8461538461538465,13.0,3,8,0,0,0,0,0,0,0,0,-0.4615384615384615,0.8461538461538461,-0.7692307692307693,-0.3846153846153846
2013-01-12,24,37,3,0,0,34,17,12,16,1.6923076923076923,1.1538461538461535,13.0,9,8,0,0,0,0,0,0,0,0,1.6923076923076923,0.0769230769230769,0.5384615384615384,0.0769230769230769
2013-03-12,14,41,1,0,0,7,12,22,14,0.5,0.9285714285714286,14.0,4,5,0,0,0,0,0,0,0,0,-1.0714285714285714,-0.1428571428571428,-0.4285714285714285,-0.0714285714285714
2013-04-12,0,19,2,0,0,27,12,10,16,2.2142857142857144,1.2142857142857142,14.0,12,6,0,0,0,0,0,0,0,0,1.2142857142857142,-0.2857142857142857,1.0,0.4285714285714285
2013-04-12,23,29,5,1,0,25,11,16,23,1.7142857142857142,1.0,14.0,7,7,0,0,0,0,0,0,0,0,0.6428571428571429,-0.8571428571428571,0.7142857142857143,0.0
2013-04-12,37,28,3,0,0,17,19,19,18,1.0714285714285714,1.6428571428571428,14.0,5,12,0,0,0,0,0,0,0,0,-0.1428571428571428,0.0714285714285714,-0.5714285714285714,-0.5
2013-07-12,14,10,2,0,0,8,11,22,20,0.6666666666666666,0.9333333333333332,15.0,7,5,0,0,0,0,0,0,0,0,-0.9333333333333332,-0.6,-0.2666666666666666,0.1333333333333333
2013-07-12,23,41,4,1,0,30,12,17,15,1.8,0.8666666666666667,15.0,7,4,0,0,0,0,0,0,0,0,0.8666666666666667,-0.2,0.9333333333333332,0.2
2013-07-12,35,12,3,2,0,12,28,18,14,0.9333333333333332,2.0,15.0,6,10,0,0,0,0,0,0,0,0,-0.4,0.9333333333333332,-1.0666666666666669,-0.2666666666666666
2013-08-12,17,1,2,0,0,12,16,26,16,0.6666666666666666,1.2666666666666666,15.0,0,9,0,0,1,1,0,0,0,0,-0.9333333333333332,0.0,-0.6,-0.6
2013-12-14,10,40,1,0,0,11,17,22,21,0.875,0.9375,16.0,2,2,0,0,0,0,0,0,0,0,-0.6875,-0.25,-0.0625,0.0
2013-12-14,12,14,2,1,0,30,10,17,22,1.875,0.8125,16.0,10,10,0,0,0,0,0,0,0,0,0.8125,-0.75,1.0625,0.0
2013-12-14,16,17,4,1,0,23,14,14,26,1.75,0.8125,16.0,9,3,0,0,0,0,0,0,1,0,0.5625,-0.75,0.9375,0.375
2013-12-14,24,0,6,3,0,41,30,15,11,1.8125,2.1875,16.0,10,10,0,0,0,0,0,0,0,0,1.625,1.1875,-0.375,0.0
2013-12-21,23,10,3,1,0,39,12,18,22,1.9411764705882355,1.0,17.0,10,5,0,0,0,0,0,0,0,0,1.2352941176470589,-0.5882352941176471,0.9411764705882352,0.2941176470588235
2013-12-21,25,41,3,1,0,25,13,19,19,1.4705882352941178,0.8235294117647058,17.0,5,4,0,0,0,0,0,0,0,0,0.3529411764705882,-0.3529411764705882,0.6470588235294118,0.0588235294117647
2013-12-21,35,1,2,1,0,15,16,20,21,1.0588235294117647,1.1176470588235294,17.0,8,5,0,0,0,0,0,0,0,0,-0.2941176470588235,-0.2941176470588235,-0.0588235294117647,0.1764705882352941
2013-12-26,12,37,1,0,0,32,23,18,23,1.8888888888888888,1.1111111111111112,18.0,10,5,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.7777777777777778,0.2777777777777778
2013-12-26,24,23,2,1,0,51,42,20,19,1.9444444444444444,2.0,18.0,13,12,0,0,0,0,0,0,0,0,1.7222222222222223,1.2777777777777777,-0.0555555555555555,0.0555555555555555
2013-12-26,28,35,5,1,0,24,17,22,21,1.6666666666666667,1.1666666666666667,18.0,10,8,0,0,0,0,0,0,0,0,0.1111111111111111,-0.2222222222222222,0.5,0.1111111111111111
2013-12-28,19,17,6,0,0,16,19,23,35,1.0526315789473684,0.8421052631578947,19.0,3,6,0,0,0,0,0,0,0,0,-0.3684210526315789,-0.8421052631578947,0.2105263157894736,-0.1578947368421052
2013-12-28,24,14,1,0,0,53,12,21,27,2.0,0.8421052631578947,19.0,13,9,0,0,0,0,0,0,0,0,1.6842105263157894,-0.7894736842105263,1.1578947368421053,0.2105263157894736
2013-12-29,12,23,2,1,0,33,43,18,21,1.947368421052632,1.894736842105263,19.0,10,12,0,0,0,0,1,0,0,0,0.7894736842105263,1.1578947368421053,0.0526315789473684,-0.1052631578947368
2013-12-29,16,34,2,1,0,29,25,17,18,1.7894736842105263,1.4210526315789471,19.0,10,5,0,0,0,0,0,0,0,0,0.631578947368421,0.3684210526315789,0.3684210526315789,0.2631578947368421
2013-12-29,38,35,3,0,0,19,18,24,26,1.631578947368421,1.105263157894737,19.0,10,8,0,0,0,0,0,0,0,0,-0.2631578947368421,-0.4210526315789473,0.5263157894736842,0.1052631578947368
2014-01-01,0,10,2,0,0,37,15,18,30,2.1,0.9,20.0,8,4,0,0,0,0,0,0,0,0,0.95,-0.75,1.2,0.2
2014-01-01,17,41,2,1,0,19,18,41,28,0.8,0.75,20.0,6,2,0,0,0,0,0,0,0,0,-1.1,-0.5,0.05,0.2
2014-01-01,23,19,2,0,0,44,22,23,23,1.8,1.15,20.0,9,6,1,0,0,0,0,0,0,0,1.05,-0.05,0.65,0.15
2014-01-01,40,28,1,0,0,22,29,27,24,0.9,1.65,20.0,3,10,0,0,0,0,0,0,0,0,-0.25,0.25,-0.75,-0.35
2014-11-01,16,29,2,0,0,32,17,19,33,1.809523809523809,0.9523809523809524,21.0,10,3,0,0,0,0,0,0,0,0,0.6190476190476191,-0.7619047619047619,0.8571428571428571,0.3333333333333333
2014-11-01,25,37,2,0,0,33,26,24,28,1.619047619047619,1.0,21.0,12,2,1,0,0,0,0,0,0,0,0.4285714285714285,-0.0952380952380952,0.6190476190476191,0.4761904761904761
2014-11-01,34,40,1,0,0,26,23,23,27,1.2857142857142858,1.0,21.0,4,6,0,0,0,0,0,0,0,0,0.1428571428571428,-0.1904761904761904,0.2857142857142857,-0.0952380952380952
2014-11-01,38,14,2,0,0,24,13,25,29,1.761904761904762,0.8095238095238095,21.0,10,4,0,0,0,0,0,0,0,0,-0.0476190476190476,-0.7619047619047619,0.9523809523809524,0.2857142857142857
2014-01-18,0,17,2,0,0,41,22,19,46,2.1818181818181817,0.8636363636363636,22.0,13,6,0,0,0,0,0,0,0,0,1.0,-1.0909090909090908,1.318181818181818,0.3181818181818182
2014-01-18,14,35,1,0,0,13,22,31,35,0.7727272727272727,1.0,22.0,4,4,0,0,0,0,0,0,0,0,-0.8181818181818182,-0.5909090909090909,-0.2272727272727272,0.0
2014-01-18,24,10,4,2,0,59,15,23,34,2.136363636363636,0.8181818181818182,22.0,15,1,1,1,0,0,0,0,0,0,1.6363636363636365,-0.8636363636363636,1.318181818181818,0.6363636363636364
2014-01-18,29,19,1,0,0,17,22,35,27,0.9090909090909092,1.0454545454545454,22.0,2,4,0,0,0,0,0,0,0,0,-0.8181818181818182,-0.2272727272727272,-0.1363636363636363,-0.0909090909090909
2014-01-19,12,25,3,1,0,40,35,19,24,2.090909090909091,1.681818181818182,22.0,13,12,0,0,0,0,1,0,0,0,0.9545454545454546,0.5,0.4090909090909091,0.0454545454545454
2014-01-28,14,19,1,0,0,14,22,31,28,0.8695652173913043,1.0,23.0,7,3,0,0,0,0,0,0,0,0,-0.7391304347826086,-0.2608695652173913,-0.1304347826086956,0.1739130434782608
2014-01-28,23,16,4,0,0,53,35,28,20,1.8695652173913044,1.826086956521739,23.0,7,8,0,0,0,0,0,0,0,0,1.0869565217391304,0.6521739130434783,0.0434782608695652,-0.0434782608695652
2014-01-28,25,10,2,0,0,36,17,27,38,1.608695652173913,0.782608695652174,23.0,9,1,0,0,0,0,0,0,0,0,0.391304347826087,-0.9130434782608696,0.8260869565217391,0.3478260869565217
2014-01-28,37,17,2,0,0,27,22,33,48,0.9130434782608696,0.8260869565217391,23.0,1,6,0,0,0,0,0,0,0,0,-0.2608695652173913,-1.1304347826086956,0.0869565217391304,-0.217391304347826
2014-01-29,1,40,4,3,0,22,24,29,29,1.0434782608695652,0.9565217391304348,23.0,5,6,0,0,0,0,0,0,0,0,-0.3043478260869565,-0.217391304347826,0.0869565217391304,-0.0434782608695652
2014-01-29,36,35,1,0,0,21,22,36,36,0.782608695652174,0.9565217391304348,23.0,8,1,0,0,0,0,0,0,0,0,-0.6521739130434783,-0.6086956521739131,-0.1739130434782608,0.3043478260869565
2014-01-02,10,29,2,1,0,17,18,40,35,0.75,1.0,24.0,1,5,0,0,0,0,0,0,0,0,-0.9583333333333334,-0.7083333333333334,-0.25,-0.1666666666666666
2014-01-02,16,1,2,1,0,35,26,24,32,1.75,1.125,24.0,8,8,0,0,0,0,0,0,0,0,0.4583333333333333,-0.25,0.625,0.0
2014-01-02,35,25,2,1,0,22,38,37,27,0.9166666666666666,1.6666666666666667,24.0,1,9,0,0,0,0,0,0,0,0,-0.625,0.4583333333333333,-0.75,-0.3333333333333333
2014-01-02,41,37,2,0,0,22,29,33,33,0.7916666666666666,1.0,24.0,5,4,0,0,0,0,0,0,0,0,-0.4583333333333333,-0.1666666666666666,-0.2083333333333333,0.0416666666666666
2014-02-02,0,14,2,0,0,45,15,21,31,2.1666666666666665,0.9583333333333334,24.0,13,7,1,0,0,0,0,0,0,0,1.0,-0.6666666666666666,1.2083333333333333,0.25
2014-08-02,12,28,3,0,0,44,32,20,31,2.12,1.48,25.0,13,4,1,0,0,0,0,0,0,0,0.96,0.04,0.64,0.36
2014-08-02,14,40,3,1,0,15,28,33,34,0.92,0.92,25.0,7,5,0,0,0,0,0,0,0,0,-0.72,-0.24,0.0,0.08
2014-08-02,23,0,5,1,0,58,47,29,21,1.88,2.2,25.0,11,13,0,0,0,0,1,0,0,0,1.16,1.04,-0.32,-0.08
2014-08-02,37,10,3,0,0,29,19,35,41,0.96,0.84,25.0,3,3,0,0,1,0,0,0,1,0,-0.24,-0.88,0.12,0.0
2014-09-02,38,16,1,0,0,31,37,32,25,1.76,1.8,25.0,10,8,1,0,0,0,0,0,0,0,-0.04,0.48,-0.04,0.08
2014-11-02,41,29,2,0,0,26,19,33,37,0.9615384615384616,0.9615384615384616,26.0,10,5,0,0,0,0,0,0,0,0,-0.2692307692307692,-0.6923076923076923,0.0,0.1923076923076923
2014-02-22,0,36,4,1,0,48,25,26,38,2.1153846153846154,0.9230769230769232,26.0,10,10,0,0,0,0,0,0,0,0,0.8461538461538461,-0.5,1.1923076923076923,0.0
2014-02-22,12,16,1,0,0,48,37,21,27,2.111111111111111,1.6666666666666667,27.0,11,4,0,0,0,0,0,0,0,0,1.0,0.3703703703703703,0.4444444444444444,0.2592592592592592
2014-02-22,24,35,1,0,0,69,27,27,41,2.111111111111111,1.0,27.0,10,5,0,0,0,0,0,0,0,0,1.5555555555555556,-0.5185185185185185,1.1111111111111112,0.1851851851851851
2014-02-22,41,34,3,1,0,28,37,33,29,1.037037037037037,1.4444444444444444,27.0,10,9,0,0,0,0,0,0,0,0,-0.1851851851851851,0.2962962962962963,-0.4074074074074074,0.037037037037037
2014-02-23,23,37,4,3,0,66,33,32,36,1.962962962962963,1.037037037037037,27.0,11,7,0,0,0,0,0,0,0,0,1.2592592592592593,-0.1111111111111111,0.925925925925926,0.1481481481481481
2014-02-23,28,1,1,0,0,32,27,38,36,1.3703703703703705,1.037037037037037,27.0,4,5,0,0,0,0,0,0,0,0,-0.2222222222222222,-0.3333333333333333,0.3333333333333333,-0.037037037037037
2014-02-23,29,38,1,0,0,19,36,39,32,0.925925925925926,1.851851851851852,27.0,5,10,0,0,0,0,0,0,0,0,-0.7407407407407407,0.1481481481481481,-0.925925925925926,-0.1851851851851851
2014-01-03,16,41,1,0,0,37,28,27,33,1.6666666666666667,1.037037037037037,27.0,4,10,0,0,0,0,0,0,0,0,0.3703703703703703,-0.1851851851851851,0.6296296296296297,-0.2222222222222222
2014-01-03,35,0,1,0,0,27,52,42,27,0.9642857142857144,2.107142857142857,28.0,5,8,0,0,0,0,0,0,0,0,-0.5357142857142857,0.8928571428571429,-1.1428571428571428,-0.1071428571428571
2014-02-03,1,29,4,1,0,27,20,37,39,1.0,1.0,28.0,4,5,0,0,0,0,0,0,0,0,-0.3571428571428571,-0.6785714285714286,0.0,-0.0357142857142857
2014-02-03,38,10,1,0,0,36,19,33,48,1.7857142857142858,0.7857142857142857,28.0,7,4,0,0,0,0,0,0,0,0,0.1071428571428571,-1.0357142857142858,1.0,0.1071428571428571
2014-08-03,10,17,3,1,0,19,27,48,59,0.7857142857142857,0.75,28.0,4,2,0,0,0,0,0,0,0,0,-1.0357142857142858,-1.1428571428571428,0.0357142857142857,0.0714285714285714
2014-08-03,12,38,4,0,0,49,36,21,33,2.142857142857143,1.7857142857142858,28.0,11,7,0,0,0,0,0,0,0,0,1.0,0.1071428571428571,0.3571428571428571,0.1428571428571428
2014-03-15,1,12,1,0,0,31,52,38,22,1.0689655172413792,2.1724137931034484,29.0,4,13,0,0,0,0,0,0,0,0,-0.2413793103448276,1.0344827586206895,-1.103448275862069,-0.3103448275862069
2014-03-15,16,10,2,1,0,40,19,28,49,1.7586206896551724,0.7586206896551724,29.0,9,4,0,0,0,0,0,0,0,0,0.4137931034482758,-1.0344827586206895,1.0,0.1724137931034483
2014-03-15,17,28,1,0,0,28,37,62,39,0.7241379310344828,1.4827586206896552,29.0,2,6,0,0,0,0,0,0,1,0,-1.1724137931034482,-0.0689655172413793,-0.7586206896551724,-0.1379310344827586
2014-03-15,34,29,4,2,0,38,21,35,43,1.3448275862068966,0.9655172413793104,29.0,7,4,0,0,0,0,0,0,0,0,0.1034482758620689,-0.7586206896551724,0.3793103448275862,0.1034482758620689
2014-03-15,35,41,3,1,0,28,31,42,35,1.0344827586206895,1.0689655172413792,29.0,8,12,0,0,0,0,1,0,0,0,-0.4827586206896552,-0.1379310344827586,-0.0344827586206896,-0.1379310344827586
2014-03-22,12,0,6,0,0,56,53,22,28,2.2,2.066666666666667,30.0,13,7,0,0,0,0,0,0,0,0,1.1333333333333333,0.8333333333333334,0.1333333333333333,0.2
2014-03-22,16,37,3,2,0,43,38,30,43,1.8,0.9666666666666668,30.0,9,5,0,0,0,0,0,0,0,0,0.4333333333333333,-0.1666666666666666,0.8333333333333334,0.1333333333333333
2014-03-22,19,40,2,0,0,30,33,37,43,1.0,0.9333333333333332,30.0,6,5,0,0,0,0,0,0,0,0,-0.2333333333333333,-0.3333333333333333,0.0666666666666666,0.0333333333333333
2014-03-22,24,17,5,0,0,79,29,27,65,2.2,0.7,30.0,13,2,0,0,0,0,0,0,0,0,1.7333333333333334,-1.2,1.5,0.3666666666666666
2014-03-22,28,14,1,0,0,37,19,40,38,1.4333333333333331,0.9333333333333332,30.0,6,5,0,0,0,0,0,0,0,0,-0.1,-0.6333333333333333,0.5,0.0333333333333333
2014-03-22,29,36,2,0,0,22,27,44,46,0.9666666666666668,0.8333333333333334,30.0,5,1,0,0,0,0,0,0,0,0,-0.7333333333333333,-0.6333333333333333,0.1333333333333333,0.1333333333333333
2014-03-23,38,34,3,2,0,37,43,38,37,1.7096774193548387,1.4516129032258065,31.0,6,9,0,0,0,0,0,0,0,0,-0.032258064516129,0.1935483870967742,0.2580645161290322,-0.0967741935483871
2014-03-26,23,36,2,1,0,82,28,38,48,2.096774193548387,0.8064516129032258,31.0,15,1,1,1,0,0,0,0,0,0,1.4193548387096775,-0.6451612903225806,1.2903225806451613,0.4516129032258064
2014-03-26,41,19,2,1,0,32,32,40,37,1.0,1.064516129032258,31.0,6,6,0,0,0,0,0,0,0,0,-0.2580645161290322,-0.1612903225806451,-0.064516129032258,0.0
2014-03-29,14,12,1,0,0,19,56,39,23,0.9032258064516128,2.129032258064516,31.0,2,10,0,0,0,0,0,0,0,0,-0.6451612903225806,1.064516129032258,-1.2258064516129032,-0.2580645161290322
2014-03-29,25,1,4,1,0,48,33,34,42,1.6451612903225807,1.096774193548387,31.0,10,7,0,0,0,0,0,0,0,0,0.4516129032258064,-0.2903225806451613,0.5483870967741935,0.0967741935483871
2014-03-29,34,28,4,0,0,43,38,37,40,1.4516129032258065,1.4838709677419355,31.0,9,9,0,0,0,0,0,0,0,0,0.1935483870967742,-0.064516129032258,-0.032258064516129,0.0
2014-03-29,35,19,1,0,0,36,33,45,39,1.15625,1.03125,32.0,10,6,0,0,0,0,0,0,0,0,-0.28125,-0.1875,0.125,0.125
2014-03-29,37,29,3,0,0,42,26,48,48,0.9375,1.0,32.0,2,7,0,0,0,0,0,0,0,0,-0.1875,-0.6875,-0.0625,-0.15625
2014-03-30,23,38,4,0,0,84,40,39,40,2.125,1.75,32.0,15,6,1,1,0,0,0,0,0,0,1.40625,0.0,0.375,0.28125
2014-05-04,12,35,3,0,0,62,36,23,45,2.15625,1.15625,32.0,12,10,1,0,0,0,0,0,0,0,1.21875,-0.28125,1.0,0.0625
2014-05-04,19,37,1,0,0,33,42,39,48,1.03125,0.9375,32.0,6,2,0,0,0,0,0,0,0,0,-0.1875,-0.1875,0.09375,0.125
2014-05-04,24,34,4,1,0,86,49,32,40,2.121212121212121,1.4545454545454546,33.0,10,9,0,0,0,0,0,0,0,0,1.6363636363636365,0.2727272727272727,0.6666666666666666,0.0303030303030303
2014-06-04,16,0,3,0,0,52,56,31,37,1.9090909090909087,1.9393939393939397,33.0,15,5,1,1,0,0,0,0,0,0,0.6363636363636364,0.5757575757575758,-0.0303030303030303,0.303030303030303
2014-07-04,38,36,5,1,0,40,29,44,54,1.696969696969697,0.7575757575757576,33.0,6,0,0,0,0,0,0,0,1,1,-0.1212121212121212,-0.7575757575757576,0.9393939393939394,0.1818181818181818
2014-12-04,14,1,1,0,0,23,35,39,48,1.0303030303030305,1.0303030303030305,33.0,7,6,0,0,0,0,0,0,0,0,-0.4848484848484848,-0.3939393939393939,0.0,0.0303030303030303
2014-12-04,17,29,1,0,0,31,26,73,51,0.7272727272727273,0.9696969696969696,33.0,3,4,0,0,0,0,0,0,0,0,-1.2727272727272727,-0.7575757575757576,-0.2424242424242424,-0.0303030303030303
2014-12-04,35,28,1,0,0,37,38,45,47,1.2121212121212122,1.393939393939394,33.0,13,6,0,0,0,0,0,0,0,0,-0.2424242424242424,-0.2727272727272727,-0.1818181818181818,0.2121212121212121
2014-04-13,23,24,3,2,0,90,88,40,34,2.176470588235294,2.088235294117647,34.0,15,8,1,1,0,0,0,0,0,0,1.4705882352941178,1.588235294117647,0.088235294117647,0.2058823529411764
2014-04-15,0,41,3,1,0,56,37,40,44,1.8823529411764703,1.088235294117647,34.0,5,6,0,0,0,0,0,0,0,0,0.4705882352941176,-0.2058823529411764,0.7941176470588235,-0.0294117647058823
2014-04-19,38,17,3,1,0,48,34,48,74,1.7142857142857142,0.8571428571428571,35.0,7,9,0,0,0,0,0,0,0,0,0.0,-1.1428571428571428,0.8571428571428571,-0.0571428571428571
2014-04-20,16,25,2,0,0,55,56,34,40,1.8857142857142857,1.6285714285714286,35.0,12,9,1,0,0,0,0,0,0,0,0.6,0.4571428571428571,0.2571428571428571,0.0857142857142857
2014-04-21,24,40,3,1,0,91,41,35,54,2.1142857142857143,0.9428571428571428,35.0,8,5,0,0,0,0,0,0,0,0,1.6,-0.3714285714285714,1.1714285714285717,0.0857142857142857
2014-04-26,25,29,4,0,0,56,26,40,53,1.6285714285714286,0.9142857142857144,35.0,9,3,0,0,0,0,0,0,0,0,0.4571428571428571,-0.7714285714285715,0.7142857142857143,0.1714285714285714
2014-04-26,34,16,2,0,0,50,55,45,34,1.3714285714285714,1.8857142857142857,35.0,6,12,0,0,0,0,1,0,0,0,0.1428571428571428,0.6,-0.5142857142857142,-0.1714285714285714
2014-04-26,37,1,4,1,0,47,36,51,53,1.0,0.9722222222222222,36.0,7,1,0,0,0,0,0,0,1,0,-0.1111111111111111,-0.4722222222222222,0.0277777777777777,0.1666666666666666
2014-04-26,40,41,1,0,0,42,38,54,48,1.0,1.0277777777777777,36.0,8,6,0,0,0,0,0,0,0,0,-0.3333333333333333,-0.2777777777777778,-0.0277777777777777,0.0555555555555555
2014-04-27,36,10,4,0,0,37,31,57,65,0.8888888888888888,0.8333333333333334,36.0,7,5,0,0,0,0,0,0,0,0,-0.5555555555555556,-0.9444444444444444,0.0555555555555555,0.0555555555555555
2014-04-28,0,28,3,0,0,62,39,41,54,1.9444444444444444,1.2777777777777777,36.0,8,0,0,0,0,0,0,0,1,1,0.5833333333333334,-0.4166666666666667,0.6666666666666666,0.2222222222222222
2014-03-05,1,19,3,1,0,36,36,53,45,0.9722222222222222,1.0277777777777777,36.0,1,4,0,0,1,0,0,0,0,0,-0.4722222222222222,-0.25,-0.0555555555555555,-0.0833333333333333
2014-03-05,28,10,3,0,0,39,31,54,65,1.2777777777777777,0.8333333333333334,36.0,0,5,0,0,1,1,0,0,0,0,-0.4166666666666667,-0.9444444444444444,0.4444444444444444,-0.1388888888888889
2014-03-05,35,17,4,1,0,39,37,50,79,1.1891891891891893,0.8378378378378378,37.0,7,7,0,0,0,0,0,0,0,0,-0.2972972972972973,-1.135135135135135,0.3513513513513513,0.0
2014-03-05,41,38,2,0,0,38,52,49,49,1.0,1.7837837837837838,37.0,3,10,0,0,0,0,0,0,0,0,-0.2972972972972973,0.081081081081081,-0.7837837837837838,-0.1891891891891892
2014-04-05,0,40,1,0,0,65,42,41,55,1.972972972972973,0.972972972972973,37.0,10,7,0,0,0,0,0,0,0,0,0.6486486486486487,-0.3513513513513513,1.0,0.081081081081081
2014-06-05,25,19,3,1,0,60,37,41,48,1.6216216216216215,1.0,37.0,9,4,0,0,0,0,0,0,0,0,0.5135135135135135,-0.2972972972972973,0.6216216216216216,0.1351351351351351
2014-07-05,24,1,4,0,0,96,39,37,54,2.1621621621621623,1.027027027027027,37.0,10,4,0,0,0,0,0,0,0,0,1.5945945945945943,-0.4054054054054054,1.135135135135135,0.1621621621621621
2014-07-05,36,40,2,0,0,38,42,57,55,0.945945945945946,0.972972972972973,37.0,10,7,0,0,0,0,0,0,0,0,-0.5135135135135135,-0.3513513513513513,-0.027027027027027,0.081081081081081
2014-11-05,23,28,2,1,0,99,42,49,57,2.131578947368421,1.2894736842105263,38.0,10,3,1,0,0,0,0,0,1,0,1.3157894736842106,-0.3947368421052631,0.8421052631578947,0.1842105263157894
2014-11-05,24,41,2,0,0,100,40,37,49,2.1842105263157894,1.0526315789473684,38.0,13,3,0,0,0,0,0,0,1,0,1.6578947368421053,-0.2368421052631578,1.131578947368421,0.2631578947368421
2014-11-05,38,1,3,0,0,52,39,51,58,1.736842105263158,1.0,38.0,10,4,0,0,0,0,0,0,0,0,0.0263157894736842,-0.5,0.7368421052631579,0.1578947368421052
2014-08-16,0,14,2,1,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2014-08-17,23,34,2,1,0,0,0,0,0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
2014-08-23,12,22,2,0,0,3,2,1,2,1.5,0.5,2.0,3,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0
2014-08-23,37,9,1,0,0,2,1,1,3,1.5,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0.5,-1.0,1.5,1.5
2014-08-24,38,31,4,0,0,1,0,0,1,1.5,0.0,2.0,3,0,0,0,0,0,0,0,0,0,0.5,-0.5,1.5,1.5
2014-08-25,24,23,3,1,0,2,2,0,1,1.5,1.5,2.0,3,3,0,0,0,0,0,0,0,0,1.0,0.5,0.0,0.0
2014-08-30,31,36,1,0,0,0,3,5,3,0.0,0.6666666666666666,3.0,0,2,0,0,0,0,0,0,0,0,-1.6666666666666667,0.0,-0.6666666666666666,-0.6666666666666666
2014-08-30,37,40,3,0,0,3,2,1,2,2.0,0.6666666666666666,3.0,6,2,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333
2014-08-31,1,19,2,1,0,1,2,0,1,1.3333333333333333,1.3333333333333333,3.0,4,4,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0
2014-09-13,12,37,4,2,0,11,6,4,1,2.25,2.25,4.0,9,9,0,0,0,0,0,0,0,0,1.75,1.25,0.0,0.0
2014-09-13,34,28,4,0,0,4,3,3,5,1.0,0.5,4.0,4,2,0,0,0,0,0,0,0,0,0.25,-0.5,0.5,0.5
2014-09-14,25,31,4,0,0,2,1,3,5,0.5,0.75,4.0,2,3,0,0,0,0,0,0,0,0,-0.25,-1.0,-0.25,-0.25
2014-09-20,41,23,3,1,0,6,6,7,5,0.8,1.2,5.0,4,6,0,0,0,0,0,0,0,0,-0.2,0.2,-0.4,-0.4
2014-09-21,22,25,5,3,0,4,6,5,3,1.0,1.0,5.0,5,5,0,0,0,0,0,0,0,0,-0.2,0.6,0.0,0.0
